,frequency,index,word
4641,-10.52855959512477,4641,shaker
4642,-10.52855959512477,4642,sox
4643,-10.52855959512477,4643,boulevard
4644,-10.52855959512477,4644,artistically
4645,-10.52855959512477,4645,caring
4646,-10.52855959512477,4646,ivy
4647,-10.52855959512477,4647,scooping
4648,-10.52855959512477,4648,leashes
4649,-10.52855959512477,4649,highly
4650,-10.52855959512477,4650,middle-aged
4651,-10.52855959512477,4651,chases
4652,-10.52855959512477,4652,signaling
4653,-10.52855959512477,4653,mickey
4654,-10.52855959512477,4654,vessel
4655,-10.52855959512477,4655,dips
4656,-10.52855959512477,4656,competitor
4657,-10.52855959512477,4657,tissues
4658,-10.52855959512477,4658,potter
4659,-10.52855959512477,4659,tattooed
4660,-10.52855959512477,4660,tale
4661,-10.52855959512477,4661,artist
4662,-10.52855959512477,4662,washes
4663,-10.52855959512477,4663,chute
4664,-10.52855959512477,4664,least
4665,-10.52855959512477,4665,'re
4666,-10.52855959512477,4666,tiling
4667,-10.52855959512477,4667,francisco
4668,-10.52855959512477,4668,sanctuary
4669,-10.52855959512477,4669,proudly
4670,-10.52855959512477,4670,1
4671,-10.52855959512477,4671,hungry
4672,-10.52855959512477,4672,motorists
4673,-10.52855959512477,4673,spotless
4674,-10.52855959512477,4674,spider
4675,-10.52855959512477,4675,bust
4676,-10.52855959512477,4676,rushing
4677,-10.52855959512477,4677,east
4678,-10.52855959512477,4678,yawning
4679,-10.52855959512477,4679,outlet
4680,-10.52855959512477,4680,auditorium
4681,-10.52855959512477,4681,favorite
4682,-10.52855959512477,4682,slender
4683,-10.52855959512477,4683,handling
4684,-10.52855959512477,4684,nowhere
4685,-10.52855959512477,4685,spending
4686,-10.52855959512477,4686,assisting
4687,-10.52855959512477,4687,cliffs
4688,-10.52855959512477,4688,marine
4689,-10.52855959512477,4689,cycling
4690,-10.52855959512477,4690,alike
4691,-10.52855959512477,4691,chalk
4692,-10.52855959512477,4692,signed
4693,-10.52855959512477,4693,cruising
4694,-10.52855959512477,4694,twisted
4695,-10.52855959512477,4695,bordered
4696,-10.52855959512477,4696,maintained
4697,-10.52855959512477,4697,casts
4698,-10.52855959512477,4698,dispensers
4699,-10.52855959512477,4699,rumpled
4700,-10.52855959512477,4700,paris
4701,-10.52855959512477,4701,hearty
4702,-10.52855959512477,4702,lagoon
4703,-10.52855959512477,4703,fenced-in
4704,-10.52855959512477,4704,cities
4705,-10.52855959512477,4705,bows
4706,-10.52855959512477,4706,remodel
4707,-10.52855959512477,4707,bark
4708,-10.52855959512477,4708,underwater
4709,-10.585718008964719,4709,bringing
4710,-10.585718008964719,4710,want
4711,-10.585718008964719,4711,domed
4712,-10.585718008964719,4712,clustered
4713,-10.585718008964719,4713,altitude
4714,-10.585718008964719,4714,para-sailing
4715,-10.585718008964719,4715,tvs
4716,-10.585718008964719,4716,nurses
4717,-10.585718008964719,4717,elevator
4718,-10.585718008964719,4718,pastel
4719,-10.585718008964719,4719,o'clock
4720,-10.585718008964719,4720,unloaded
4721,-10.585718008964719,4721,scoop
4722,-10.585718008964719,4722,timer
4723,-10.585718008964719,4723,advertises
4724,-10.585718008964719,4724,lost
4725,-10.585718008964719,4725,liberty
4726,-10.585718008964719,4726,nude
4727,-10.585718008964719,4727,flavor
4728,-10.585718008964719,4728,vertically
4729,-10.585718008964719,4729,raincoat
4730,-10.585718008964719,4730,spice
4731,-10.585718008964719,4731,appetizing
4732,-10.585718008964719,4732,cooker
4733,-10.585718008964719,4733,formations
4734,-10.585718008964719,4734,landscaping
4735,-10.585718008964719,4735,melting
4736,-10.585718008964719,4736,surfaces
4737,-10.585718008964719,4737,version
4738,-10.585718008964719,4738,gps
4739,-10.585718008964719,4739,organic
4740,-10.585718008964719,4740,linked
4741,-10.585718008964719,4741,melons
4742,-10.585718008964719,4742,canyon
4743,-10.585718008964719,4743,vacation
4744,-10.585718008964719,4744,strolling
4745,-10.585718008964719,4745,creature
4746,-10.585718008964719,4746,swimsuit
4747,-10.585718008964719,4747,retrieving
4748,-10.585718008964719,4748,avoid
4749,-10.585718008964719,4749,scarves
4750,-10.585718008964719,4750,hump
4751,-10.585718008964719,4751,fired
4752,-10.585718008964719,4752,breed
4753,-10.585718008964719,4753,gnar
4754,-10.585718008964719,4754,media
4755,-10.585718008964719,4755,chops
4756,-10.585718008964719,4756,witha
4757,-10.585718008964719,4757,march
4758,-10.585718008964719,4758,rub
4759,-10.585718008964719,4759,arches
4760,-10.585718008964719,4760,piercing
4761,-10.585718008964719,4761,firemen
4762,-10.585718008964719,4762,pavilion
4763,-10.585718008964719,4763,maybe
4764,-10.585718008964719,4764,bmw
4765,-10.585718008964719,4765,drums
4766,-10.585718008964719,4766,dew
4767,-10.585718008964719,4767,gripping
4768,-10.585718008964719,4768,tattered
4769,-10.585718008964719,4769,marsh
4770,-10.585718008964719,4770,organ
4771,-10.585718008964719,4771,-
4772,-10.585718008964719,4772,bikinis
4773,-10.585718008964719,4773,balding
4774,-10.585718008964719,4774,sheared
4775,-10.585718008964719,4775,provides
4776,-10.585718008964719,4776,dressers
4777,-10.585718008964719,4777,sliver
4778,-10.585718008964719,4778,bandanna
4779,-10.585718008964719,4779,grips
4780,-10.585718008964719,4780,upscale
4781,-10.585718008964719,4781,bits
4782,-10.585718008964719,4782,priest
4783,-10.585718008964719,4783,orchids
4784,-10.585718008964719,4784,mossy
4785,-10.585718008964719,4785,tagging
4786,-10.585718008964719,4786,nets
4787,-10.585718008964719,4787,created
4788,-10.585718008964719,4788,remaining
4789,-10.585718008964719,4789,capture
4790,-10.585718008964719,4790,goatee
4791,-10.585718008964719,4791,aligned
4792,-10.585718008964719,4792,kiwis
4793,-10.585718008964719,4793,yachts
4794,-10.585718008964719,4794,folks
4795,-10.585718008964719,4795,filtered
4796,-10.585718008964719,4796,spanning
4797,-10.585718008964719,4797,pizzeria
4798,-10.585718008964719,4798,frolicking
4799,-10.585718008964719,4799,crafting
4800,-10.585718008964719,4800,strikes
4801,-10.585718008964719,4801,energy
4802,-10.585718008964719,4802,orders
4803,-10.585718008964719,4803,gay
4804,-10.585718008964719,4804,duffle
4805,-10.585718008964719,4805,tater
4806,-10.585718008964719,4806,topless
4807,-10.585718008964719,4807,poorly
4808,-10.585718008964719,4808,flame
4809,-10.585718008964719,4809,automatic
4810,-10.585718008964719,4810,cardinal
4811,-10.585718008964719,4811,merry
4812,-10.585718008964719,4812,photographing
4813,-10.585718008964719,4813,clusters
4814,-10.585718008964719,4814,tuna
4815,-10.585718008964719,4815,fatigues
4816,-10.585718008964719,4816,draft
4817,-10.585718008964719,4817,tshirt
4818,-10.585718008964719,4818,memorabilia
4819,-10.585718008964719,4819,labrador
4820,-10.585718008964719,4820,concerned
4821,-10.585718008964719,4821,planters
4822,-10.585718008964719,4822,built-in
4823,-10.585718008964719,4823,fitted
4824,-10.585718008964719,4824,external
4825,-10.585718008964719,4825,saddled
4826,-10.585718008964719,4826,globe
4827,-10.585718008964719,4827,seasonings
4828,-10.585718008964719,4828,drawings
4829,-10.585718008964719,4829,switch
4830,-10.585718008964719,4830,occupied
4831,-10.585718008964719,4831,bathrooms
4832,-10.585718008964719,4832,stairwell
4833,-10.585718008964719,4833,mcdonald
4834,-10.585718008964719,4834,shark
4835,-10.585718008964719,4835,skiies
4836,-10.585718008964719,4836,angled
4837,-10.585718008964719,4837,venue
4838,-10.585718008964719,4838,cocktail
4839,-10.585718008964719,4839,hula
4840,-10.585718008964719,4840,captures
4841,-10.585718008964719,4841,ferris
4842,-10.585718008964719,4842,sons
4843,-10.585718008964719,4843,jetway
4844,-10.585718008964719,4844,orioles
4845,-10.585718008964719,4845,easel
4846,-10.585718008964719,4846,destinations
4847,-10.585718008964719,4847,accent
4848,-10.646342630781154,4848,modest
4849,-10.646342630781154,4849,tech
4850,-10.646342630781154,4850,duffel
4851,-10.646342630781154,4851,yoga
4852,-10.646342630781154,4852,brunette
4853,-10.646342630781154,4853,harnessed
4854,-10.646342630781154,4854,sock
4855,-10.646342630781154,4855,feather
4856,-10.646342630781154,4856,flush
4857,-10.646342630781154,4857,exposure
4858,-10.646342630781154,4858,elbow
4859,-10.646342630781154,4859,emblem
4860,-10.646342630781154,4860,emo
4861,-10.646342630781154,4861,battle
4862,-10.646342630781154,4862,brussel
4863,-10.646342630781154,4863,actively
4864,-10.646342630781154,4864,blackberry
4865,-10.646342630781154,4865,pace
4866,-10.646342630781154,4866,officials
4867,-10.646342630781154,4867,sniff
4868,-10.646342630781154,4868,triangular
4869,-10.646342630781154,4869,defaced
4870,-10.646342630781154,4870,trimming
4871,-10.646342630781154,4871,pandas
4872,-10.646342630781154,4872,grains
4873,-10.646342630781154,4873,mayonnaise
4874,-10.646342630781154,4874,excitedly
4875,-10.646342630781154,4875,occasion
4876,-10.646342630781154,4876,thicket
4877,-10.646342630781154,4877,mercedes
4878,-10.646342630781154,4878,arrangements
4879,-10.646342630781154,4879,nail
4880,-10.646342630781154,4880,antelopes
4881,-10.646342630781154,4881,peaks
4882,-10.646342630781154,4882,skylight
4883,-10.646342630781154,4883,exchanging
4884,-10.646342630781154,4884,uncovered
4885,-10.646342630781154,4885,bought
4886,-10.646342630781154,4886,ripped
4887,-10.646342630781154,4887,polished
4888,-10.646342630781154,4888,curtained
4889,-10.646342630781154,4889,departing
4890,-10.646342630781154,4890,panels
4891,-10.646342630781154,4891,jetliners
4892,-10.646342630781154,4892,riverbank
4893,-10.646342630781154,4893,keeping
4894,-10.646342630781154,4894,unattended
4895,-10.646342630781154,4895,wrench
4896,-10.646342630781154,4896,filth
4897,-10.646342630781154,4897,secluded
4898,-10.646342630781154,4898,blvd
4899,-10.646342630781154,4899,allow
4900,-10.646342630781154,4900,hope
4901,-10.646342630781154,4901,sugared
4902,-10.646342630781154,4902,wagons
4903,-10.646342630781154,4903,greek
4904,-10.646342630781154,4904,manner
4905,-10.646342630781154,4905,lemonade
4906,-10.646342630781154,4906,cot
4907,-10.646342630781154,4907,flash
4908,-10.646342630781154,4908,streetcar
4909,-10.646342630781154,4909,colt
4910,-10.646342630781154,4910,patties
4911,-10.646342630781154,4911,cotton
4912,-10.646342630781154,4912,squirting
4913,-10.646342630781154,4913,dawn
4914,-10.646342630781154,4914,buggies
4915,-10.646342630781154,4915,gigantic
4916,-10.646342630781154,4916,coconut
4917,-10.646342630781154,4917,arts
4918,-10.646342630781154,4918,arabic
4919,-10.646342630781154,4919,slight
4920,-10.646342630781154,4920,ma
4921,-10.646342630781154,4921,flow
4922,-10.646342630781154,4922,bees
4923,-10.646342630781154,4923,heat
4924,-10.646342630781154,4924,begging
4925,-10.646342630781154,4925,guided
4926,-10.646342630781154,4926,cowboys
4927,-10.646342630781154,4927,arrives
4928,-10.646342630781154,4928,airshow
4929,-10.646342630781154,4929,sweat
4930,-10.646342630781154,4930,trek
4931,-10.646342630781154,4931,spilling
4932,-10.646342630781154,4932,doctor
4933,-10.646342630781154,4933,wrappers
4934,-10.646342630781154,4934,register
4935,-10.646342630781154,4935,decal
4936,-10.646342630781154,4936,korean
4937,-10.646342630781154,4937,bring
4938,-10.646342630781154,4938,inn
4939,-10.646342630781154,4939,infield
4940,-10.646342630781154,4940,scenes
4941,-10.646342630781154,4941,aid
4942,-10.646342630781154,4942,untidy
4943,-10.646342630781154,4943,hips
4944,-10.646342630781154,4944,picket
4945,-10.646342630781154,4945,firetrucks
4946,-10.646342630781154,4946,maneuvering
4947,-10.646342630781154,4947,gorilla
4948,-10.646342630781154,4948,adds
4949,-10.646342630781154,4949,cuckoo
4950,-10.646342630781154,4950,resembles
4951,-10.646342630781154,4951,pawing
4952,-10.646342630781154,4952,gap
4953,-10.646342630781154,4953,semi-truck
4954,-10.646342630781154,4954,mounds
4955,-10.646342630781154,4955,judge
4956,-10.646342630781154,4956,crashes
4957,-10.646342630781154,4957,confined
4958,-10.646342630781154,4958,broad
4959,-10.646342630781154,4959,once
4960,-10.646342630781154,4960,related
4961,-10.646342630781154,4961,pews
4962,-10.646342630781154,4962,blouse
4963,-10.646342630781154,4963,onlooker
4964,-10.646342630781154,4964,shoppers
4965,-10.646342630781154,4965,flatscreen
4966,-10.646342630781154,4966,jumper
4967,-10.646342630781154,4967,motocross
4968,-10.646342630781154,4968,signpost
4969,-10.646342630781154,4969,pound
4970,-10.646342630781154,4970,temple
4971,-10.646342630781154,4971,shut
4972,-10.646342630781154,4972,etc
4973,-10.646342630781154,4973,hauls
4974,-10.646342630781154,4974,tones
4975,-10.646342630781154,4975,eachother
4976,-10.646342630781154,4976,emerging
4977,-10.646342630781154,4977,creme
4978,-10.646342630781154,4978,active
4979,-10.646342630781154,4979,aeroplane
4980,-10.646342630781154,4980,grows
4981,-10.646342630781154,4981,wilted
4982,-10.646342630781154,4982,designated
4983,-10.646342630781154,4983,unopened
4984,-10.646342630781154,4984,whites
4985,-10.646342630781154,4985,lions
4986,-10.646342630781154,4986,fellow
4987,-10.646342630781154,4987,goblets
4988,-10.646342630781154,4988,bathed
4989,-10.646342630781154,4989,quilted
4990,-10.646342630781154,4990,injured
4991,-10.646342630781154,4991,scaffolding
4992,-10.646342630781154,4992,cracker
4993,-10.646342630781154,4993,coastal
4994,-10.646342630781154,4994,pesto
4995,-10.646342630781154,4995,magnifying
4996,-10.646342630781154,4996,unpacked
4997,-10.646342630781154,4997,rocket
4998,-10.646342630781154,4998,shipping
4999,-10.710881151918725,4999,avocados
